Electrophorus electricus
Electrophorus electricus
Drosophila teissieri
Drosophila teissieri
Drosophila santomea
Drosophila mauritiana
Drosophila sechellia
Drosophila mauritiana
Drosophila mauritiana
Drosophila mauritiana
Drosophila mauritiana
Drosophila sechellia
Drosophila sechellia
Drosophila melanogaster
Drosophila melanogaster
Drosophila simulans
Drosophila simulans
Drosophila simulans
Drosophila yakuba
Drosophila yakuba
Drosophila suzukii
Drosophila suzukii
Drosophila ananassae
Drosophila ananassae
Drosophila ananassae
Drosophila subpulchrella
Drosophila yakuba
Drosophila miranda
Drosophila miranda
Drosophila miranda
Drosophila santomea
Drosophila mauritiana
Drosophila sechellia
Drosophila melanogaster
Drosophila simulans
Drosophila mauritiana
Drosophila sechellia
Drosophila pseudoobscura
Drosophila pseudoobscura
Drosophila pseudoobscura
Drosophila teissieri
Drosophila suzukii
Drosophila subpulchrella
Drosophila simulans
Drosophila subobscura
Drosophila busckii
Drosophila busckii
Drosophila busckii
Drosophila subpulchrella
Drosophila ananassae
Drosophila miranda
Drosophila pseudoobscura
Drosophila subobscura
Drosophila pseudoobscura
Anopheles arabiensis
Bactrocera tryoni
Anopheles albimanus
Anopheles albimanus
Anopheles albimanus
Anopheles arabiensis
Anopheles albimanus
Anopheles albimanus
Anopheles coluzzii
Anopheles merus
Anopheles gambiae str. PEST
Anopheles coluzzii
Anopheles coluzzii
Anopheles merus
Anopheles merus
Anopheles merus
Anopheles merus
Anopheles merus
Anopheles merus
Anopheles merus
Anopheles stephensi
Anopheles stephensi
Anopheles coluzzii
Anopheles stephensi
Anopheles stephensi
Anopheles stephensi
Aedes aegypti
Aedes aegypti
Bradysia coprophila
Bradysia coprophila
Bradysia coprophila
Bradysia coprophila
Aedes aegypti
Aedes aegypti
Aedes aegypti
Aedes aegypti
Aedes aegypti
Bactrocera tryoni
Culex quinquefasciatus
Culex quinquefasciatus
Culex quinquefasciatus
Hermetia illucens
Bradysia coprophila
Bradysia coprophila
Ooceraea biroi
Belonocnema kinseyi
Belonocnema kinseyi
Solenopsis invicta
Solenopsis invicta
Monomorium pharaonis
Hermetia illucens
Solenopsis invicta
Apis mellifera
Apis mellifera
Apis mellifera
Apis mellifera
Vespula pensylvanica
Apis mellifera
Venturia canescens
Vespula pensylvanica
Bombus pyrosoma
Bombus terrestris
Cotesia glomerata
Nasonia vitripennis
Nasonia vitripennis
Bombus pyrosoma
Cotesia glomerata
Aphidius gifuensis
Tribolium castaneum
Tribolium castaneum
Aphidius gifuensis
Nasonia vitripennis
Vespula pensylvanica
Vespula pensylvanica
Vespula pensylvanica
Bombyx mori
Bombyx mori
Bombyx mori
Bombyx mori
Trichoplusia ni
Zerene cesonia
Zerene cesonia
Bombus pyrosoma
Bombus pyrosoma
Bombus pyrosoma
Bombus pyrosoma
Apis mellifera
Bombus terrestris
Bombus terrestris
Apis mellifera
Bombus pyrosoma
Manduca sexta
Nilaparvata lugens
Chrysoperla carnea
Aricia agestis
Coccinella septempunctata
Nilaparvata lugens
Danaus plexippus plexippus
Daphnia magna
Daphnia magna
Aricia agestis
Coccinella septempunctata
Zerene cesonia
Zerene cesonia
Pararge aegeria
Apis mellifera
Venturia canescens
Solenopsis invicta
Branchiostoma floridae
Rhipicephalus sanguineus
Rhipicephalus microplus
Rhopalosiphum maidis
