LOC100880935	XM_012283274.1	100880935	XP_012138664.1	143995	Megachile rotundata
LOC100880935	XM_012283274.1	100880935	XP_012138664.1	143995	Megachile rotundata
LOC100880935	XM_012283266.1	100880935	XP_012138656.1	143995	Megachile rotundata
LOC100880935	XM_012283266.1	100880935	XP_012138656.1	143995	Megachile rotundata
LOC100880935	XM_012283267.1	100880935	XP_012138657.1	143995	Megachile rotundata
LOC100880935	XM_012283267.1	100880935	XP_012138657.1	143995	Megachile rotundata
LOC100880935	XM_012283269.1	100880935	XP_012138659.1	143995	Megachile rotundata
LOC100880935	XM_012283269.1	100880935	XP_012138659.1	143995	Megachile rotundata
LOC100880935	XM_012283268.1	100880935	XP_012138658.1	143995	Megachile rotundata
LOC100880935	XM_012283268.1	100880935	XP_012138658.1	143995	Megachile rotundata
LOC100880935	XM_012283270.1	100880935	XP_012138660.1	143995	Megachile rotundata
LOC100880935	XM_012283270.1	100880935	XP_012138660.1	143995	Megachile rotundata
LOC100880935	XM_012283275.1	100880935	XP_012138665.1	143995	Megachile rotundata
LOC100880935	XM_012283275.1	100880935	XP_012138665.1	143995	Megachile rotundata
LOC117225207	XM_033478563.1	117225207	XP_033334454.1	115081	Megalopta genalis
LOC117225207	XM_033478563.1	117225207	XP_033334454.1	115081	Megalopta genalis
LOC117225207	XM_033478565.1	117225207	XP_033334456.1	115081	Megalopta genalis
LOC117225207	XM_033478565.1	117225207	XP_033334456.1	115081	Megalopta genalis
LOC117225207	XM_033478564.1	117225207	XP_033334455.1	115081	Megalopta genalis
LOC117225207	XM_033478564.1	117225207	XP_033334455.1	115081	Megalopta genalis
LOC108621755	XM_018019250.1	108621755	XP_017874739.1	7263	Drosophila arizonae
LOC108652934	XM_018103137.2	108652934	XP_017958626.1	7232	Drosophila navojoa
LOC108652934	XM_018103145.2	108652934	XP_017958634.1	7232	Drosophila navojoa
LOC108652934	XM_018103153.1	108652934	XP_017958642.1	7232	Drosophila navojoa
LOC117585727	XM_034275366.1	117585727	XP_034131257.1	7266	Drosophila guanche
LOC117585727	XM_034275368.1	117585727	XP_034131259.1	7266	Drosophila guanche
LOC108652934	XM_018103162.1	108652934	XP_017958651.1	7232	Drosophila navojoa
LOC108621755	XM_018019259.1	108621755	XP_017874748.1	7263	Drosophila arizonae
LOC117585727	XM_034275369.1	117585727	XP_034131260.1	7266	Drosophila guanche
LOC119638080	XM_038034703.1	119638080	XP_037890631.1	7396	Glossina fuscipes
LOC119638080	XM_038034704.1	119638080	XP_037890632.1	7396	Glossina fuscipes
LOC106085815	XM_013250236.1	106085815	XP_013105690.1	35570	Stomoxys calcitrans
LOC116342668	XM_031770364.1	116342668	XP_031626224.1	265458	Contarinia nasturtii
LOC116342668	XM_031770366.1	116342668	XP_031626226.1	265458	Contarinia nasturtii
LOC101895796	XM_005188652.3	101895796	XP_005188709.1	7370	Musca domestica
LOC108975368	XM_018943806.1	108975368	XP_018799351.1	174628	Bactrocera latifrons
LOC118745917	XM_036479579.1	118745917	XP_036335472.1	28610	Rhagoletis pomonella
LOC108365722	XM_017619854.1	108365722	XP_017475343.1	28612	Rhagoletis zephyria
LOC118745917	XM_036479570.1	118745917	XP_036335463.1	28610	Rhagoletis pomonella
LOC108365722	XM_017619852.1	108365722	XP_017475341.1	28612	Rhagoletis zephyria
LOC106619018	XM_036373423.1	106619018	XP_036229316.1	104688	Bactrocera oleae
LOC106619018	XM_036373424.1	106619018	XP_036229317.1	104688	Bactrocera oleae
LOC106619018	XM_036373425.1	106619018	XP_036229318.1	104688	Bactrocera oleae
LOC106619018	XM_036373426.1	106619018	XP_036229319.1	104688	Bactrocera oleae
LOC106619018	XM_036373428.1	106619018	XP_036229321.1	104688	Bactrocera oleae
LOC101895796	XM_005188653.3	101895796	XP_005188710.1	7370	Musca domestica
LOC105213132	XM_011185701.2	105213132	XP_011184003.1	28588	Zeugodacus cucurbitae
LOC105213132	XM_011185702.2	105213132	XP_011184004.1	28588	Zeugodacus cucurbitae
LOC101453548	XM_012301619.2	101453548	XP_012157009.1	7213	Ceratitis capitata
LOC109405983	XM_019679040.3	109405983	XP_019534585.1	7160	Aedes albopictus
