LOC106167634	XM_024075362.1	106167634	XP_023931130.1	7574	Lingula anatina
LOC106167634	XM_024075362.1	106167634	XP_023931130.1	7574	Lingula anatina
LOC127732235	XM_052241316.1	127732235	XP_052097276.1	NA	NA
LOC127732235	XM_052241316.1	127732235	XP_052097276.1	NA	NA
LOC125678501	XM_048916999.1	125678501	XP_048772956.1	37623	Ostrea edulis
LOC125678501	XM_048916999.1	125678501	XP_048772956.1	37623	Ostrea edulis
LOC125678501	XM_048916998.1	125678501	XP_048772955.1	37623	Ostrea edulis
LOC125678501	XM_048916998.1	125678501	XP_048772955.1	37623	Ostrea edulis
LOC125678501	XM_048916997.1	125678501	XP_048772954.1	37623	Ostrea edulis
LOC125678501	XM_048916997.1	125678501	XP_048772954.1	37623	Ostrea edulis
LOC125678501	XM_048916996.1	125678501	XP_048772953.1	37623	Ostrea edulis
LOC125678501	XM_048916996.1	125678501	XP_048772953.1	37623	Ostrea edulis
LOC127735028	XM_052245110.1	127735028	XP_052101070.1	NA	NA
LOC127735028	XM_052245110.1	127735028	XP_052101070.1	NA	NA
LOC111700451	XM_023471355.1	111700451	XP_023327123.1	88015	Eurytemora affinis
LOC111700451	XM_023471355.1	111700451	XP_023327123.1	88015	Eurytemora affinis
LOC111700451	XM_023471356.1	111700451	XP_023327124.1	88015	Eurytemora affinis
LOC111700451	XM_023471356.1	111700451	XP_023327124.1	88015	Eurytemora affinis
LOC111700451	XM_023471357.1	111700451	XP_023327125.1	88015	Eurytemora affinis
LOC111700451	XM_023471357.1	111700451	XP_023327125.1	88015	Eurytemora affinis
LOC111700451	XM_023471358.1	111700451	XP_023327126.1	88015	Eurytemora affinis
LOC111700451	XM_023471358.1	111700451	XP_023327126.1	88015	Eurytemora affinis
LOC103368519	XM_008296924.1	103368519	XP_008295146.1	144197	Stegastes partitus
LOC103368519	XM_008296924.1	103368519	XP_008295146.1	144197	Stegastes partitus
LOC106462542	XM_013922477.2	106462542	XP_013777931.1	6850	Limulus polyphemus
LOC106462542	XM_013922477.2	106462542	XP_013777931.1	6850	Limulus polyphemus
LOC111562468	XM_023260993.2	111562468	XP_023116761.1	80972	Amphiprion ocellaris
LOC111562468	XM_023260993.2	111562468	XP_023116761.1	80972	Amphiprion ocellaris
LOC101861723	XM_035969176.1	101861723	XP_035825069.1	6500	Aplysia californica
LOC101861723	XM_035969176.1	101861723	XP_035825069.1	6500	Aplysia californica
LOC106910296	XM_014976895.1	106910296	XP_014832381.1	48701	Poecilia mexicana
LOC106910296	XM_014976895.1	106910296	XP_014832381.1	48701	Poecilia mexicana
LOC103517756	XM_017447570.2	103517756	XP_017303059.1	121845	Diaphorina citri
LOC103517756	XM_017447570.2	103517756	XP_017303059.1	121845	Diaphorina citri
LOC103517756	XM_017447570.2	103517756	XP_017303059.1	121845	Diaphorina citri
LOC111661195	XM_023414687.1	111661195	XP_023270455.1	302047	Seriola lalandi dorsalis
LOC111661195	XM_023414687.1	111661195	XP_023270455.1	302047	Seriola lalandi dorsalis
LOC124257785	XM_046691925.1	124257785	XP_046547881.1	36100	Haliotis rubra
LOC124257785	XM_046691925.1	124257785	XP_046547881.1	36100	Haliotis rubra
LOC119907742	XM_038725427.1	119907742	XP_038581355.1	27706	Micropterus salmoides
LOC119907742	XM_038725427.1	119907742	XP_038581355.1	27706	Micropterus salmoides
LOC113235651	XM_026471480.1	113235651	XP_026327265.1	1477025	Hyposmocoma kahamanoa
LOC113235651	XM_026471480.1	113235651	XP_026327265.1	1477025	Hyposmocoma kahamanoa
