Aves	Cygnus atratus
Aves	Motacilla alba alba
Aves	Chiroxiphia lanceolata
Aves	Catharus ustulatus
Aves	Camarhynchus parvulus
Aves	Molothrus ater
Aves	Ficedula albicollis
Aves	Hirundo rustica
Aves	Parus major
Aves	Lonchura striata domestica
Aves	Taeniopygia guttata
Aves	Corvus moneduloides
Aves	Corvus cornix cornix
Aves	Corvus hawaiiensis
Mammalia	Suncus etruscus
Mammalia	Elephas maximus indicus
Mammalia	Dromiciops gliroides
Mammalia	Choloepus didactylus
Mammalia	Ochotona princeps
Mammalia	Trichosurus vulpecula
Mammalia	Sarcophilus harrisii
Mammalia	Phyllostomus discolor
Mammalia	Rhinolophus ferrumequinum
Mammalia	Gracilinanus agilis
Mammalia	Monodelphis domestica
Mammalia	Tachyglossus aculeatus
Mammalia	Ornithorhynchus anatinus
Mammalia	Equus quagga
Mammalia	Equus caballus
Mammalia	Equus asinus
Mammalia	Nomascus leucogenys
Mammalia	Microcebus murinus
Mammalia	Callithrix jacchus
Mammalia	Lemur catta
Mammalia	Homo sapiens
Mammalia	Pongo abelii
Mammalia	Gorilla gorilla gorilla
Mammalia	Pan troglodytes
Mammalia	Pan paniscus
Mammalia	Piliocolobus tephrosceles
Mammalia	Rhinopithecus roxellana
Mammalia	Theropithecus gelada
Mammalia	Papio anubis
Mammalia	Macaca mulatta
Mammalia	Macaca fascicularis
Mammalia	Phocoena sinus
Mammalia	Balaenoptera musculus
Mammalia	Cervus canadensis
Mammalia	Cervus elaphus
Mammalia	Camelus ferus
Mammalia	Camelus dromedarius
Mammalia	Phacochoerus africanus
Mammalia	Sus scrofa
Mammalia	Tursiops truncatus
Mammalia	Orcinus orca
Mammalia	Bubalus bubalis
Mammalia	Ovis aries
Mammalia	Capra hircus
Mammalia	Bos indicus x Bos taurus
Mammalia	Bos indicus
Mammalia	Bos taurus
Mammalia	Perognathus longimembris pacificus
Mammalia	Jaculus jaculus
Mammalia	Ictidomys tridecemlineatus
Mammalia	Sciurus carolinensis
Mammalia	Arvicola amphibius
Mammalia	Microtus ochrogaster
Mammalia	Onychomys torridus
Mammalia	Cricetulus griseus
Mammalia	Peromyscus maniculatus bairdii
Mammalia	Peromyscus leucopus
Mammalia	Arvicanthis niloticus
Mammalia	Mastomys coucha
Mammalia	Rattus rattus
Mammalia	Rattus norvegicus
Mammalia	Mus pahari
Mammalia	Mus musculus
Mammalia	Mus caroli
Mammalia	Suricata suricatta
Mammalia	Neomonachus schauinslandi
Mammalia	Zalophus californianus
Mammalia	Ailuropoda melanoleuca
Mammalia	Vulpes lagopus
Mammalia	Canis lupus dingo
Mammalia	Canis lupus familiaris
Mammalia	Neogale vison
Mammalia	Mustela erminea
Mammalia	Meles meles
Mammalia	Lutra lutra
Mammalia	Lynx canadensis
Mammalia	Leopardus geoffroyi
Mammalia	Felis catus
Mammalia	Prionailurus viverrinus
Mammalia	Prionailurus bengalensis
Mammalia	Panthera uncia
Mammalia	Panthera tigris
Mammalia	Panthera leo
Actinopteri	Melanotaenia boesemani
Actinopteri	Toxotes jaculatrix
Actinopteri	Myripristis murdjan
Actinopteri	Periophthalmus magnuspinnatus
Actinopteri	Thalassophryne amazonica
Actinopteri	Sphaeramia orbicularis
Actinopteri	Larimichthys crocea
Actinopteri	Parambassis ranga
Actinopteri	Mastacembelus armatus
Actinopteri	Echeneis naucrates
Actinopteri	Syngnathus acus
Actinopteri	Hypomesus transpacificus
Actinopteri	Megalops cyprinoides
Actinopteri	Chelmon rostratus
Actinopteri	Scatophagus argus
Actinopteri	Mugil cephalus
Actinopteri	Takifugu rubripes
Actinopteri	Chanos chanos
Actinopteri	Xiphias gladius
Actinopteri	Lates calcarifer
Actinopteri	Gadus morhua
Actinopteri	Esox lucius
Actinopteri	Electrophorus electricus
Actinopteri	Anguilla anguilla
Actinopteri	Lepisosteus oculatus
Actinopteri	Notolabrus celidotus
Actinopteri	Cheilinus undulatus
Actinopteri	Gouania willdenowi
Actinopteri	Salarias fasciatus
Actinopteri	Micropterus dolomieu
Actinopteri	Siniperca chuatsi
Actinopteri	Betta splendens
Actinopteri	Anabas testudineus
Actinopteri	Scleropages formosus
Actinopteri	Brienomyrus brachyistius
Actinopteri	Thunnus maccoyii
Actinopteri	Thunnus albacares
Actinopteri	Acanthopagrus latus
Actinopteri	Sparus aurata
Actinopteri	Oryzias melastigma
Actinopteri	Oryzias latipes
Actinopteri	Pygocentrus nattereri
Actinopteri	Astyanax mexicanus
Actinopteri	Polyodon spathula
Actinopteri	Acipenser ruthenus
Actinopteri	Tachysurus fulvidraco
Actinopteri	Silurus meridionalis
Actinopteri	Ictalurus punctatus
Actinopteri	Denticeps clupeoides
Actinopteri	Clupea harengus
Actinopteri	Alosa alosa
Actinopteri	Alosa sapidissima
Actinopteri	Cynoglossus semilaevis
Actinopteri	Scophthalmus maximus
Actinopteri	Solea senegalensis
Actinopteri	Hippoglossus stenolepis
Actinopteri	Hippoglossus hippoglossus
Actinopteri	Maylandia zebra
Actinopteri	Archocentrus centrarchus
Actinopteri	Astatotilapia calliptera
Actinopteri	Oreochromis aureus
Actinopteri	Oreochromis niloticus
Actinopteri	Megalobrama amblycephala
Actinopteri	Danio rerio
Actinopteri	Puntigrus tetrazona
Actinopteri	Cyprinus carpio
Actinopteri	Carassius auratus
Actinopteri	Girardinichthys multiradiatus
Actinopteri	Nothobranchius furzeri
Actinopteri	Fundulus heteroclitus
Actinopteri	Nematolebias whitei
Actinopteri	Kryptolebias marmoratus
Actinopteri	Gambusia affinis
Actinopteri	Poecilia reticulata
Actinopteri	Xiphophorus couchianus
Actinopteri	Xiphophorus hellerii
Actinopteri	Xiphophorus maculatus
Actinopteri	Coregonus clupeaformis
Actinopteri	Salvelinus sp. IW2-2015
Actinopteri	Salvelinus namaycush
Actinopteri	Salmo trutta
Actinopteri	Salmo salar
Actinopteri	Oncorhynchus tshawytscha
Actinopteri	Oncorhynchus nerka
Actinopteri	Oncorhynchus mykiss
Actinopteri	Oncorhynchus kisutch
Actinopteri	Oncorhynchus gorbuscha
Actinopteri	Gasterosteus aculeatus aculeatus
Actinopteri	Sebastes umbrosus
Actinopteri	Cottoperca gobio
Actinopteri	Pseudochaenichthys georgianus
Actinopteri	Cyclopterus lumpus
Actinopteri	Plectropomus leopardus
Actinopteri	Epinephelus lanceolatus
Actinopteri	Epinephelus moara
Actinopteri	Epinephelus fuscoguttatus
Actinopteri	Sander lucioperca
Actinopteri	Etheostoma cragini
Actinopteri	Etheostoma spectabile
Actinopteri	Perca fluviatilis
Actinopteri	Perca flavescens
